time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
77.890000,-0.1980,-0.7755,-0.7722,1.112
77.896000,-0.3303,-0.6341,-0.7164,1.012
77.900000,-0.4559,-0.5186,-0.5103,0.859
77.906000,-0.4489,-0.3717,-0.1627,0.605
77.909000,-0.5381,-0.1599,0.1764,0.588
77.914000,-0.4976,0.0359,0.4735,0.688
77.922000,-0.3407,0.2151,0.8102,0.905
77.924000,-0.1119,0.3568,1.1265,1.187
77.931000,0.1220,0.4899,1.3714,1.461
77.934000,0.3623,0.6216,1.6564,1.806
77.942000,0.5500,0.7612,1.8951,2.115
77.944000,0.7858,0.7975,2.0783,2.361
77.953000,1.0559,0.7502,2.3359,2.671
77.955000,1.2067,1.0306,2.7159,3.146
77.962000,0.9348,0.8420,2.6946,2.974
77.965000,0.7806,0.6179,2.7455,2.920
77.970000,0.5859,0.4801,2.6104,2.718
77.975000,0.3655,0.3857,2.2684,2.330
77.982000,0.1545,0.2625,1.9043,1.928
77.985000,0.0120,0.1635,1.5520,1.561
77.992000,-0.2399,0.2301,1.0705,1.121
77.994000,-0.4154,0.2702,0.9060,1.033
78.003000,-0.4771,0.0489,0.7390,0.881
78.004000,-0.5263,-0.2288,0.7669,0.958
78.010000,-0.5787,-0.4052,0.7848,1.056
78.014000,-0.6090,-0.4382,0.7844,1.085
78.020000,-0.5298,-0.5270,0.7140,1.034
78.029000,-0.5432,-0.5470,0.5470,0.945
78.031000,-0.3852,-0.5870,0.4283,0.822
78.035000,-0.3530,-0.5902,0.1427,0.702
78.041000,-0.2163,-0.5230,0.1363,0.582
78.045000,-0.2455,-0.5430,0.0408,0.597
78.050000,-0.1469,-0.5387,0.0981,0.567
78.055000,-0.2509,-0.5257,0.1643,0.605
78.060000,-0.1894,-0.5307,0.3872,0.684
78.065000,-0.2666,-0.4504,0.4868,0.715
78.070000,-0.2897,-0.3081,0.5762,0.715
78.074000,-0.1999,-0.2219,0.7459,0.803
78.080000,-0.0162,-0.1617,0.8604,0.876
78.085000,0.1249,-0.0574,0.9728,0.982
78.090000,0.2476,0.1311,1.0159,1.054
78.095000,0.2323,0.2270,1.0642,1.113
78.101000,0.0768,0.3545,1.1341,1.191
78.106000,0.0888,0.4888,1.1255,1.230
78.111000,0.0248,0.5543,1.1677,1.293
78.115000,0.1683,0.5137,1.1528,1.273
78.120000,0.2648,0.4236,1.0710,1.182
78.128000,0.3099,0.2652,0.8894,0.978
78.134000,0.3795,0.2614,0.6223,0.774
78.135000,0.3975,0.2175,0.2406,0.513
78.136000,0.2633,0.2149,-0.0839,0.350
78.142000,0.2811,0.2644,-0.5125,0.642
78.146000,0.2994,0.1969,-0.7528,0.834
78.150000,0.2509,0.2053,-0.8592,0.918
78.160000,0.2566,0.0709,-0.8420,0.883
78.161000,0.2896,0.0110,-0.8133,0.863
78.165000,0.2835,-0.0409,-0.8403,0.888
78.172000,0.3761,-0.0261,-0.7759,0.863
78.175000,0.4327,-0.0170,-0.7367,0.855
78.183000,0.5146,0.0073,-0.5602,0.761
78.185000,0.4912,0.1256,-0.4063,0.650
78.190000,0.4584,0.1569,-0.0750,0.490
78.196000,0.4209,0.1485,0.2366,0.505
78.203000,0.3521,0.1107,0.5969,0.702
78.213000,0.3365,0.0160,0.8285,0.894
78.214000,0.3565,-0.0114,0.9493,1.014
78.226000,0.4377,-0.0418,0.9743,1.069
78.227000,0.4202,0.0006,0.9310,1.021
78.228000,0.3920,-0.0080,0.6428,0.753
78.231000,0.3241,-0.0312,0.4756,0.576
78.236000,0.2893,0.0096,0.2434,0.378
78.241000,0.2836,-0.1040,0.0583,0.308
78.246000,0.2892,-0.3366,-0.1664,0.474
78.252000,0.1293,-0.2768,-0.3377,0.455
78.264000,-0.0457,-0.3026,-0.5476,0.627
78.272000,-0.1268,-0.3997,-0.7920,0.896
78.274000,-0.0512,-0.3727,-0.8881,0.965
78.275000,-0.2240,-0.3871,-1.1020,1.189
78.276000,-0.1908,-0.2598,-1.1545,1.199
81.555000,0.0222,-0.3153,-1.1829,1.224
81.556000,0.0740,-0.3153,-1.0960,1.143
81.562000,0.1377,-0.3761,-0.9741,1.053
81.565000,0.2102,-0.3511,-0.8369,0.932
81.566000,0.1321,-0.2705,-0.5971,0.669
81.569000,0.0759,-0.2376,-0.3061,0.395
81.569000,-0.0451,-0.2450,-0.0892,0.265
81.570000,-0.0637,-0.2697,0.2411,0.367
81.570000,-0.1360,-0.1599,0.4200,0.470
81.571000,-0.1284,-0.1953,0.4989,0.551
81.572000,-0.0200,-0.2904,0.5127,0.590
81.573000,0.0663,-0.3472,0.4893,0.604
81.573000,0.0210,-0.3036,0.4163,0.516
81.574000,-0.1296,-0.3463,0.3074,0.481
81.575000,-0.2778,-0.4153,0.3266,0.597
81.576000,-0.4221,-0.5101,0.1570,0.680
81.576000,-0.5373,-0.5886,0.0876,0.802
81.576000,-0.5671,-0.5037,-0.1104,0.766
81.577000,-0.6723,-0.5214,-0.2042,0.875
81.577000,-0.7243,-0.5449,-0.1323,0.916
81.578000,-0.7971,-0.4874,-0.0988,0.940
81.578000,-0.8436,-0.3270,0.1360,0.915
81.578000,-1.0363,-0.1465,0.3553,1.105
81.579000,-1.0121,0.0745,0.7978,1.291
81.579000,-0.9271,0.0930,1.2051,1.523
81.579000,-0.5371,0.0158,1.7036,1.786
81.580000,-0.2777,-0.0272,2.0598,2.079
81.581000,-0.2736,0.1373,2.3177,2.338
81.581000,-0.2142,0.1543,2.3864,2.401
81.582000,0.2937,-0.1248,2.2403,2.263
81.583000,0.8513,-0.2708,1.8880,2.089
81.583000,1.0976,-0.3372,1.3576,1.778
81.583000,0.9549,-0.3425,0.7384,1.255
81.584000,0.6394,-0.3595,0.2953,0.791
81.585000,0.1849,-0.5021,-0.2426,0.588
81.585000,-0.1041,-0.7006,-0.6581,0.967
81.586000,-0.3708,-0.7972,-0.9585,1.301
81.586000,-0.4666,-1.0046,-1.2173,1.646
81.587000,-0.4883,-1.0936,-1.4659,1.893
81.588000,-0.3454,-1.0558,-1.6017,1.949
81.589000,-0.2485,-1.0905,-1.5724,1.930
81.589000,-0.1575,-0.9846,-1.2506,1.599
81.590000,-0.2651,-0.9599,-0.9954,1.408
81.590000,-0.3433,-0.9429,-0.4826,1.113
81.590000,-0.3389,-1.0154,0.0935,1.075
81.591000,-0.2690,-0.9497,0.5814,1.146
81.591000,-0.1911,-0.8451,1.0777,1.383
81.591000,-0.2253,-0.7188,1.4998,1.678
81.592000,-0.2028,-0.5255,1.7615,1.849
81.592000,-0.0713,-0.2569,2.0714,2.089
81.592000,-0.0121,-0.0406,2.2230,2.223
81.592000,0.0180,0.0875,2.4075,2.409
81.593000,0.2423,0.1797,2.5609,2.579
81.593000,0.5967,0.2918,2.5930,2.677
81.594000,0.9125,0.3243,2.5338,2.713
81.595000,0.9658,0.2760,2.4122,2.613
81.595000,0.7887,0.2166,2.1804,2.329
81.596000,0.5591,0.1144,1.9316,2.014
81.625000,0.3117,0.0091,1.5151,1.547
81.625000,-0.0062,0.0010,1.0159,1.016
81.625000,-0.2406,-0.1478,0.4663,0.545
81.626000,-0.3338,-0.2606,-0.1708,0.457
81.626000,-0.2388,-0.2460,-0.6412,0.727
81.630000,-0.2442,-0.4342,-0.9276,1.053
81.633000,-0.2335,-0.6334,-1.0874,1.280
81.633000,-0.1295,-0.7318,-1.1172,1.342
81.634000,-0.1360,-0.8735,-1.0868,1.401
81.634000,-0.1755,-1.0011,-0.9729,1.407
81.640000,-0.2971,-1.1026,-0.8890,1.447
81.641000,-0.5898,-1.0752,-0.8600,1.498
81.649000,-0.7814,-0.9818,-0.8224,1.500
81.649000,-0.8384,-0.9506,-0.8210,1.510
81.650000,-0.7821,-0.9031,-0.7961,1.436
81.653000,-0.6650,-0.9096,-0.7743,1.367
81.653000,-0.5261,-0.9647,-0.7396,1.325
81.655000,-0.5344,-1.0052,-0.6634,1.318
81.655000,-0.5969,-1.0075,-0.4564,1.257
81.658000,-0.7327,-0.9742,-0.3264,1.262
81.661000,-0.9251,-0.8523,-0.2051,1.274
81.661000,-1.0408,-0.6815,-0.0190,1.244
81.662000,-1.1446,-0.5682,0.1601,1.288
81.662000,-0.9996,-0.4956,0.3499,1.169
81.663000,-0.8187,-0.4823,0.5171,1.082
81.663000,-0.6661,-0.4896,0.6656,1.061
81.666000,-0.5632,-0.4080,0.8093,1.067
81.666000,-0.6391,-0.2789,0.8592,1.107
81.668000,-0.6831,-0.1343,0.8691,1.114
81.670000,-0.6268,-0.0229,0.8899,1.089
81.671000,-0.4754,0.0371,0.9060,1.024
81.671000,-0.3110,0.0338,0.8368,0.893
81.671000,-0.1008,-0.0233,0.7217,0.729
81.674000,0.1303,-0.0088,0.6194,0.633
81.674000,0.2946,-0.0336,0.5273,0.605
81.675000,0.3747,-0.1403,0.3926,0.561
81.675000,0.3812,-0.1629,0.2478,0.483
81.675000,0.3539,-0.1360,0.1211,0.398
81.676000,0.3378,-0.1262,0.0216,0.361
81.676000,0.3878,-0.1100,0.0008,0.403
81.676000,0.4283,-0.1337,-0.0068,0.449
81.680000,0.4969,-0.2421,0.0460,0.555
81.681000,0.6144,-0.2563,0.1831,0.690
81.681000,0.6804,-0.1274,0.3027,0.756
81.681000,0.6805,0.0363,0.4929,0.841
81.683000,0.6971,0.1483,0.7547,1.038
81.684000,0.7927,0.1555,1.0254,1.305
81.684000,0.9069,0.1771,1.2391,1.546
81.685000,1.0139,0.1586,1.3896,1.727
81.687000,1.1408,0.1398,1.4460,1.847
81.687000,1.1942,0.1805,1.3563,1.816
81.688000,1.1528,0.1994,1.1231,1.622
81.690000,1.1077,0.2371,0.7772,1.374
81.691000,1.0697,0.2333,0.4273,1.175
81.692000,1.0536,0.1875,0.1180,1.077
81.692000,0.9921,0.1407,-0.2199,1.026
81.693000,0.8856,0.0654,-0.4993,1.019
81.694000,0.8371,-0.0169,-0.6655,1.070
81.694000,0.7970,-0.1104,-0.8106,1.142
81.696000,0.7626,-0.1830,-0.9593,1.239
81.698000,0.7827,-0.1761,-1.1096,1.369
81.699000,0.7928,-0.1231,-1.1646,1.414
81.699000,0.7855,-0.1272,-1.1060,1.363
81.700000,0.7688,-0.1676,-1.0189,1.287
81.701000,0.7299,-0.1535,-0.8549,1.135
81.701000,0.6616,-0.1079,-0.6251,0.917
81.706000,0.5638,-0.1092,-0.4183,0.710
81.706000,0.4564,-0.1021,-0.2763,0.543
81.709000,0.4061,-0.0162,-0.1896,0.448
81.709000,0.4717,-0.0021,-0.0228,0.472
81.710000,0.4378,-0.0565,0.1654,0.471
81.713000,0.2651,-0.0698,0.3778,0.467
81.713000,0.0945,-0.0369,0.5401,0.550
81.715000,0.0870,0.0369,0.6197,0.627
81.715000,0.2092,0.1249,0.6905,0.732
81.716000,0.2425,0.1584,0.7704,0.823
81.717000,0.2391,0.1855,0.8548,0.907
81.718000,0.3520,0.1818,0.9150,0.997
81.719000,0.4515,0.1177,1.0814,1.178
81.720000,0.4303,0.0922,1.1244,1.207
81.722000,0.5128,-0.0444,1.1711,1.279
81.723000,0.6004,-0.2677,1.1936,1.363
81.724000,0.6010,-0.3996,1.0942,1.311
81.725000,0.4706,-0.4557,0.8867,1.102
81.725000,0.2804,-0.5995,0.6668,0.940
81.726000,-0.0598,-0.6371,0.4347,0.774
81.734000,-0.4927,-0.5702,0.3185,0.818
81.734000,-0.6465,-0.7109,0.0838,0.965
81.735000,-0.6279,-0.8666,-0.2513,1.099
81.736000,-0.6609,-0.7061,-0.3855,1.041
81.740000,-0.6637,-0.7028,-0.5338,1.104
81.741000,-0.5720,-0.7271,-0.5845,1.094
81.742000,-0.5147,-0.7281,-0.5425,1.044
81.743000,-0.4697,-0.7193,-0.5275,1.008
81.748000,-0.3055,-0.6833,-0.4795,0.889
81.748000,-0.1967,-0.6631,-0.4674,0.835
81.750000,-0.1567,-0.6120,-0.4705,0.788
81.751000,-0.1352,-0.5542,-0.4905,0.752
81.751000,-0.0332,-0.5362,-0.4908,0.728
81.753000,0.1880,-0.5224,-0.5358,0.772
81.756000,0.3959,-0.5448,-0.5015,0.840
81.757000,0.5357,-0.6037,-0.3981,0.900
81.758000,0.4892,-0.6713,-0.3003,0.883
81.758000,0.3838,-0.6519,-0.2292,0.791
81.758000,0.3775,-0.5975,-0.0979,0.713
81.759000,0.3203,-0.5617,-0.0060,0.647
81.759000,0.1955,-0.4752,0.0405,0.515
81.762000,0.1924,-0.4323,0.1291,0.490
81.764000,0.1905,-0.3646,0.2875,0.502
81.765000,0.1187,-0.3684,0.4704,0.609
81.765000,0.0790,-0.3900,0.5971,0.718
81.768000,0.1036,-0.3986,0.6846,0.799
81.768000,0.0897,-0.3110,0.7603,0.826
81.768000,0.0468,-0.1969,0.8696,0.893
81.769000,-0.0145,-0.1533,0.9325,0.945
81.770000,-0.0656,-0.1429,0.9871,1.000
81.771000,-0.2014,-0.1368,1.0100,1.039
81.772000,-0.3120,-0.0317,1.0890,1.133
81.774000,-0.3626,0.0695,1.1590,1.216
81.774000,-0.5259,0.1223,1.2783,1.388
81.776000,-0.7312,0.2405,1.3694,1.571
81.777000,-0.8348,0.2952,1.5323,1.770
81.778000,-1.1064,0.3600,1.6603,2.027
81.778000,-1.2178,0.6157,1.7754,2.239
81.780000,-0.9411,0.6679,1.9719,2.285
81.781000,-0.5920,0.5046,2.1523,2.289
81.781000,-0.3220,0.3628,2.2020,2.255
81.783000,-0.0038,0.2771,2.2278,2.245
81.783000,0.1776,0.1795,2.1025,2.118
81.784000,0.0987,0.0774,1.8957,1.900
81.784000,-0.1511,0.0273,1.5603,1.568
81.785000,-0.4046,-0.0062,1.1666,1.235
81.785000,-0.4878,-0.1022,0.7548,0.904
81.785000,-0.4982,-0.2116,0.2279,0.587
81.788000,-0.3705,-0.3791,-0.2426,0.583
81.791000,-0.2492,-0.5414,-0.6721,0.898
81.792000,-0.2436,-0.7709,-0.9710,1.264
81.792000,-0.3373,-1.0385,-1.2463,1.657
81.792000,-0.5524,-1.1472,-1.4598,1.937
81.793000,-0.7728,-1.2147,-1.7274,2.249
81.794000,-0.9207,-1.1863,-2.0300,2.525
81.795000,-0.9832,-1.1162,-2.1756,2.635
81.796000,-1.0047,-0.9502,-2.2737,2.661
81.797000,-0.9387,-0.8494,-2.1752,2.517
81.798000,-0.7753,-0.8091,-1.9246,2.227
81.798000,-0.6832,-0.8108,-1.6184,1.935
81.799000,-0.6657,-0.7460,-1.1274,1.507
81.800000,-0.7214,-0.6755,-0.6550,1.186
81.802000,-0.7724,-0.5544,-0.1866,0.969
81.803000,-0.8002,-0.5015,0.2171,0.969
81.804000,-0.8002,-0.3815,0.4892,1.012
81.805000,-0.8233,-0.2590,0.7583,1.149
81.805000,-0.8120,-0.1692,0.8626,1.197
81.807000,-0.8563,-0.1100,0.9093,1.254
81.808000,-0.9383,0.0812,1.0205,1.389
81.809000,-0.9749,0.2146,1.0886,1.477
81.809000,-0.9116,0.1880,1.1415,1.473
81.810000,-0.7803,0.0087,1.1842,1.418
81.812000,-0.6002,-0.1016,1.1520,1.303
81.812000,-0.4715,-0.1540,1.1096,1.215
81.814000,-0.3508,-0.1854,0.7803,0.875
81.814000,-0.3050,-0.0628,0.4250,0.527
81.815000,-0.2130,-0.0324,0.0850,0.232
81.816000,-0.1032,0.0697,-0.2522,0.281
81.817000,-0.0540,0.0839,-0.4966,0.507
81.817000,0.0868,-0.0216,-0.6129,0.619
81.818000,0.1497,-0.1322,-0.6918,0.720
81.819000,0.0727,-0.2869,-0.6438,0.709
81.819000,-0.0066,-0.4116,-0.5706,0.704
81.821000,-0.0572,-0.3747,-0.6122,0.720
81.823000,-0.0330,-0.3569,-0.7426,0.825
81.823000,0.0640,-0.2258,-0.7182,0.756
81.824000,0.2320,-0.1994,-0.6392,0.709
81.824000,0.2779,-0.2019,-0.4868,0.596
81.825000,0.4220,-0.2491,-0.2769,0.563
81.825000,0.4243,-0.3560,0.0673,0.558
81.825000,0.3909,-0.3669,0.3049,0.617
81.826000,0.3331,-0.3553,0.3748,0.615
81.826000,0.1572,-0.1878,0.4074,0.475
81.827000,0.1601,-0.2406,0.1923,0.347
81.828000,0.3043,-0.2618,-0.0805,0.409
81.829000,0.3276,-0.1976,-0.2416,0.453
81.829000,0.2134,-0.1800,-0.4484,0.528
81.830000,0.0934,-0.2447,-0.5371,0.598
81.831000,-0.1957,-0.1921,-0.6018,0.661
81.831000,-0.3824,-0.1400,-0.7050,0.814
81.832000,-0.5140,-0.1019,-0.6065,0.802
81.832000,-0.4661,-0.0142,-0.5457,0.718
81.833000,-0.3685,-0.0464,-0.5071,0.629
81.833000,-0.0815,-0.0138,-0.3556,0.365
81.834000,-0.1067,0.1402,-0.3515,0.393
81.835000,0.0170,0.2054,-0.2323,0.311
81.836000,0.1656,0.2254,-0.1198,0.304
81.836000,0.1881,0.2724,-0.0737,0.339
81.838000,0.2118,0.2837,0.1017,0.368
81.838000,0.0339,0.3683,0.2255,0.433
81.839000,0.0858,0.3576,0.3360,0.498
81.839000,0.1232,0.3089,0.4828,0.586
81.839000,0.1553,0.2402,0.5356,0.607
81.840000,0.1729,0.1331,0.6164,0.654
81.840000,0.1375,0.0915,0.5879,0.611
81.841000,-0.0227,0.1590,0.5260,0.550
81.842000,-0.0399,0.1218,0.5213,0.537
81.842000,-0.1039,0.0316,0.5500,0.561
81.842000,-0.1730,-0.0497,0.6782,0.702
81.843000,-0.3126,-0.0833,0.8215,0.883
81.843000,-0.4296,-0.1490,0.8898,0.999
81.843000,-0.6959,-0.2858,1.0271,1.273
81.844000,-0.7228,-0.2933,1.1331,1.376
81.844000,-0.7204,-0.3211,1.1548,1.398
81.844000,-0.7500,-0.3640,1.2112,1.470
81.844000,-0.5918,-0.4169,1.1765,1.381
81.845000,-0.4960,-0.3508,0.9732,1.147
81.845000,-0.4122,-0.3258,0.8872,1.031
81.846000,-0.3831,-0.2471,0.9067,1.015
81.846000,-0.3929,-0.1016,0.9445,1.028
81.847000,-0.4320,-0.0924,1.0554,1.144
81.847000,-0.4141,-0.0405,1.1204,1.195
81.847000,-0.3166,0.0012,1.2770,1.316
81.848000,-0.2019,0.0639,1.3544,1.371
81.848000,-0.0958,0.0786,1.4217,1.427
81.849000,0.0760,0.0841,1.3866,1.391
81.849000,0.4693,0.1014,1.3528,1.436
81.849000,0.5794,0.0480,1.3155,1.438
81.850000,0.5906,-0.1138,1.2075,1.349
81.850000,0.5253,-0.3118,1.1988,1.345
81.850000,0.3315,-0.4615,0.9027,1.067
81.851000,0.2262,-0.4728,0.5878,0.788
81.851000,0.0354,-0.5407,0.1870,0.573
81.851000,-0.2812,-0.6581,-0.0844,0.721
81.852000,-0.5797,-0.6457,-0.3843,0.949
81.852000,-0.4902,-0.6812,-0.6034,1.034
81.852000,-0.3217,-0.7679,-0.7191,1.100
81.852000,-0.0548,-0.7763,-0.7218,1.061
81.853000,0.2205,-0.7416,-0.5557,0.953
81.853000,0.2941,-0.6702,-0.3614,0.816
81.855000,0.2329,-0.6501,0.0354,0.691
81.856000,0.2287,-0.5406,0.2838,0.652
81.857000,0.3511,-0.4368,0.6240,0.839
81.857000,0.3739,-0.4973,0.8691,1.069
81.858000,0.3216,-0.5492,1.0229,1.205
81.858000,0.3092,-0.3289,1.0788,1.169
81.859000,0.3739,0.0273,1.0759,1.139
81.859000,0.5072,0.0714,1.1025,1.216
81.859000,0.4302,0.0519,1.2168,1.292
81.860000,0.2743,0.0346,1.2803,1.310
81.860000,0.1112,-0.1079,1.4656,1.474
81.861000,-0.1080,-0.2023,1.5023,1.520
81.861000,-0.4701,-0.1886,1.5348,1.616
81.861000,-0.7543,-0.1623,1.4293,1.624
81.862000,-0.9708,-0.0946,1.2559,1.590
81.862000,-0.9885,-0.1220,1.0785,1.468
81.863000,-0.9515,-0.1792,0.8705,1.302
81.864000,-0.9347,-0.2108,0.6990,1.186
81.869000,-0.9663,-0.1150,0.6149,1.151
81.869000,-1.0155,-0.0732,0.5325,1.149
81.870000,-1.0083,-0.0764,0.5589,1.155
81.871000,-0.9846,-0.0851,0.5690,1.140
81.872000,-1.0103,-0.1088,0.6457,1.204
81.872000,-0.9455,-0.1630,0.6111,1.138
81.873000,-0.9239,-0.2012,0.6127,1.127
81.873000,-0.8396,-0.1468,0.5408,1.009
81.873000,-0.8134,-0.1645,0.5472,0.994
81.874000,-0.7779,-0.1925,0.5543,0.974
81.874000,-0.7261,-0.2500,0.6216,0.988
81.875000,-0.6492,-0.3168,0.7523,1.043
81.875000,-0.5546,-0.4580,0.9289,1.175
81.875000,-0.5157,-0.5432,1.1779,1.396
81.877000,-0.4981,-0.6509,1.2762,1.517
81.877000,-0.4456,-0.7692,1.3021,1.577
81.878000,-0.3967,-0.8149,1.3033,1.587
81.878000,-0.4289,-0.9736,1.1792,1.588
81.878000,-0.4851,-1.1292,1.0788,1.635
81.879000,-0.5119,-1.2845,0.8508,1.624
81.879000,-0.5991,-1.3390,0.6388,1.600
81.879000,-0.7409,-1.3904,0.3510,1.614
81.880000,-0.8873,-1.3036,0.1526,1.584
81.880000,-0.9340,-1.2181,-0.1866,1.546
81.881000,-0.9001,-1.2139,-0.3849,1.559
81.882000,-0.8807,-1.1625,-0.4257,1.519
81.882000,-0.7870,-0.9616,-0.3867,1.301
81.884000,-0.6337,-0.7776,-0.2535,1.035
81.884000,-0.3714,-0.6688,-0.0225,0.765
81.885000,-0.0343,-0.6209,0.1597,0.642
81.885000,0.2555,-0.5824,0.3668,0.734
81.886000,0.3875,-0.5448,0.5177,0.846
81.886000,0.4684,-0.4556,0.6335,0.910
81.886000,0.4863,-0.3788,0.6909,0.926
81.887000,0.5201,-0.3240,0.6642,0.904
81.888000,0.4960,-0.3998,0.5785,0.861
81.889000,0.4980,-0.5123,0.4254,0.832
81.889000,0.4801,-0.5412,0.2424,0.763
81.890000,0.4538,-0.5429,0.0499,0.709
81.890000,0.4466,-0.5350,-0.1195,0.707
81.890000,0.4163,-0.5534,-0.2249,0.728
81.891000,0.3950,-0.5704,-0.3188,0.764
81.894000,0.4032,-0.5275,-0.3098,0.733
81.895000,0.4040,-0.4109,-0.2190,0.616
81.895000,0.4112,-0.3805,-0.1425,0.578
81.896000,0.5159,-0.4333,-0.0016,0.674
81.896000,0.6195,-0.4876,0.1891,0.811
81.898000,0.5918,-0.5071,0.3286,0.846
81.898000,0.4977,-0.4560,0.4508,0.812
81.899000,0.3888,-0.3445,0.5271,0.740
81.899000,0.3173,-0.3180,0.5227,0.689
81.901000,0.2485,-0.3424,0.5261,0.675
81.903000,0.1411,-0.4402,0.5258,0.700
81.903000,0.0165,-0.4952,0.5058,0.708
81.904000,-0.1261,-0.5520,0.3651,0.674
81.905000,-0.1284,-0.5625,0.0659,0.581
81.905000,0.0465,-0.5548,-0.2689,0.618
81.906000,0.3584,-0.5492,-0.6165,0.900
81.907000,0.5205,-0.3727,-0.8641,1.075
81.912000,0.6251,-0.2114,-1.0080,1.205
81.912000,0.7478,-0.2653,-1.0474,1.314
81.913000,0.8721,-0.3399,-1.0240,1.387
81.913000,1.0136,-0.3768,-0.9779,1.458
81.914000,1.1157,-0.4529,-0.9318,1.523
81.914000,1.1146,-0.5178,-0.8735,1.508
81.915000,0.9216,-0.5034,-0.9143,1.392
81.915000,0.7078,-0.3239,-0.9690,1.243
81.916000,0.4055,-0.0607,-0.9505,1.035
81.916000,-0.0222,0.0863,-0.9425,0.947
81.917000,-0.3873,0.1058,-0.7698,0.868
81.918000,-0.5469,0.0376,-0.4841,0.731
81.918000,-0.5666,-0.1004,-0.1327,0.590
81.918000,-0.5034,-0.2745,0.2070,0.610
81.919000,-0.4894,-0.3953,0.3786,0.734
81.919000,-0.5637,-0.4541,0.4512,0.853
81.920000,-0.6789,-0.4459,0.4313,0.920
81.922000,-0.8421,-0.3926,0.2771,0.970
81.922000,-0.9943,-0.2588,0.0987,1.032
81.924000,-1.0600,-0.0979,-0.0850,1.068
81.925000,-0.9952,-0.0193,-0.2249,1.020
81.925000,-0.8339,-0.0432,-0.2313,0.866
81.926000,-0.5233,-0.1753,-0.2247,0.596
81.926000,-0.0942,-0.3175,-0.2551,0.418
81.928000,0.1104,-0.3323,-0.2409,0.425
81.928000,0.0544,-0.2280,-0.1880,0.300
81.929000,-0.0181,-0.1361,-0.1355,0.193
81.929000,-0.0111,-0.1193,-0.1123,0.164
81.929000,0.0956,-0.1437,-0.0534,0.181
81.930000,0.1892,-0.1593,0.0514,0.253
81.930000,0.2191,-0.1311,0.1395,0.291
81.931000,0.2632,-0.0835,0.2661,0.383
81.934000,0.3436,-0.0613,0.4591,0.577
81.934000,0.4203,-0.0790,0.6831,0.806
81.935000,0.4410,-0.1347,0.8932,1.005
81.935000,0.4367,-0.2710,1.0838,1.199
81.936000,0.3775,-0.4325,1.2515,1.377
81.936000,0.2690,-0.5724,1.3300,1.473
81.937000,0.1261,-0.6247,1.2165,1.373
81.937000,0.0767,-0.6595,0.9706,1.176
81.940000,0.1040,-0.6352,0.7188,0.965
81.941000,-0.0218,-0.4064,0.4386,0.598
81.942000,-0.1051,-0.2868,0.2941,0.424
81.942000,-0.1380,-0.3554,0.3914,0.546
81.943000,-0.2327,-0.4380,0.5640,0.751
81.943000,-0.2895,-0.5621,0.7271,0.964
81.944000,-0.3599,-0.7745,0.8183,1.183
81.944000,-0.4467,-0.9278,0.7238,1.259
81.945000,-0.6096,-0.9322,0.4916,1.217
81.945000,-0.9282,-0.7748,0.1305,1.216
81.945000,-1.1344,-0.6057,-0.2677,1.314
81.946000,-1.0661,-0.4583,-0.4767,1.255
81.946000,-0.8191,-0.3936,-0.5182,1.046
81.948000,-0.4832,-0.4585,-0.3845,0.769
81.949000,-0.0362,-0.5767,-0.1278,0.592
81.950000,0.3496,-0.6524,0.1683,0.759
81.951000,0.4495,-0.5617,0.3313,0.792
81.951000,0.4075,-0.3877,0.4632,0.729
81.952000,0.3904,-0.1838,0.5673,0.713
81.952000,0.4163,-0.0628,0.6226,0.752
81.954000,0.5092,-0.0321,0.7143,0.878
81.955000,0.4478,-0.0296,0.8203,0.935
81.956000,0.2433,-0.0275,0.9239,0.956
81.956000,0.2159,-0.0900,1.0466,1.072
81.957000,0.2323,-0.1902,1.0692,1.111
81.957000,0.1779,-0.2372,1.0987,1.138
81.960000,-0.0283,-0.2442,1.2933,1.316
81.961000,-0.2554,-0.3163,1.4295,1.486
81.962000,-0.4925,-0.2920,1.4663,1.574
81.962000,-0.5693,-0.1765,1.5279,1.640
81.962000,-0.5958,-0.1483,1.4677,1.591
81.963000,-0.5634,-0.0729,1.3809,1.493
81.963000,-0.5101,0.0489,1.4165,1.506
81.964000,-0.5878,0.0089,1.5817,1.687
81.964000,-0.8548,-0.0946,1.7506,1.950
81.968000,-1.0014,-0.1971,1.9002,2.157
81.969000,-0.8963,-0.3099,2.0188,2.230
81.969000,-0.8423,-0.3980,2.0877,2.286
81.970000,-0.7753,-0.6012,2.0238,2.249
81.970000,-0.8152,-0.6144,2.0047,2.250
81.971000,-0.8186,-0.5823,1.8509,2.106
81.971000,-0.6658,-0.4525,1.7610,1.936
81.973000,-0.5674,-0.4790,1.6456,1.805
81.974000,-0.5594,-0.5275,1.4492,1.641
81.974000,-0.4681,-0.4910,1.2592,1.430
81.977000,-0.2482,-0.4795,0.9924,1.130
81.978000,0.0649,-0.4492,0.6669,0.807
81.978000,0.1538,-0.3991,0.3689,0.565
81.978000,0.2109,-0.3672,0.0526,0.427
81.979000,0.1748,-0.3738,-0.1714,0.447
81.979000,0.1004,-0.3733,-0.2748,0.474
81.979000,-0.1802,-0.4761,-0.4945,0.710
81.980000,-0.7442,-0.5291,-0.5309,1.056
81.983000,-1.0733,-0.5098,-0.6164,1.339
