time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
21.802000,-0.3734,-0.2979,0.1957,0.516
21.807000,-0.4524,-0.3172,0.1665,0.577
21.813000,-0.4633,-0.3289,0.1446,0.586
21.829000,-0.4416,-0.3196,0.1468,0.565
21.831000,-0.3913,-0.3194,0.1305,0.522
21.832000,-0.3227,-0.3248,0.1652,0.487
21.833000,-0.2508,-0.2907,0.2154,0.440
21.854000,-0.1869,-0.2749,0.2808,0.435
21.855000,-0.1140,-0.2684,0.3315,0.442
21.856000,-0.0485,-0.2446,0.3802,0.455
21.857000,-0.0399,-0.2340,0.4389,0.499
21.857000,-0.0398,-0.1874,0.4725,0.510
21.862000,0.0014,-0.1348,0.5255,0.542
21.868000,-0.0198,-0.1600,0.4994,0.525
21.872000,-0.0683,-0.2275,0.4115,0.475
21.877000,-0.0736,-0.2881,0.3618,0.468
21.881000,-0.0880,-0.3038,0.2847,0.426
21.886000,-0.1297,-0.3182,0.1586,0.378
21.892000,-0.1623,-0.3286,0.0796,0.375
21.896000,-0.1308,-0.3933,0.0597,0.419
21.901000,-0.0907,-0.4356,0.0685,0.450
21.907000,-0.0975,-0.2911,0.1119,0.327
21.912000,-0.2053,-0.2919,0.1350,0.381
21.917000,-0.2616,-0.3269,0.2850,0.506
21.921000,-0.2593,-0.3555,0.3922,0.589
21.926000,-0.2509,-0.3577,0.3922,0.587
21.931000,-0.2155,-0.3342,0.3843,0.553
21.942000,-0.1935,-0.3103,0.3819,0.529
21.944000,-0.1812,-0.2773,0.3240,0.463
21.948000,-0.1803,-0.2455,0.2778,0.412
21.960000,-0.1868,-0.2259,0.2635,0.394
21.962000,-0.2086,-0.2210,0.2418,0.388
21.963000,-0.2306,-0.2170,0.2614,0.411
21.981000,-0.2579,-0.2428,0.2928,0.460
21.983000,-0.3057,-0.2140,0.3797,0.532
21.984000,-0.3322,-0.1908,0.4409,0.584
21.984000,-0.3230,-0.1846,0.4213,0.562
21.989000,-0.2661,-0.2267,0.4254,0.551
21.992000,-0.1275,-0.2519,0.4534,0.534
22.003000,0.0120,-0.2513,0.4251,0.494
22.004000,0.0526,-0.2828,0.3810,0.477
22.008000,0.0463,-0.2747,0.3201,0.424
22.012000,0.0240,-0.2852,0.3268,0.434
22.017000,-0.0321,-0.3020,0.3442,0.459
22.022000,-0.1226,-0.3203,0.3314,0.477
22.027000,-0.1802,-0.3306,0.2981,0.480
22.033000,-0.2318,-0.3288,0.2489,0.473
22.037000,-0.2408,-0.2873,0.2212,0.435
22.043000,-0.2366,-0.3217,0.2088,0.451
22.047000,-0.2444,-0.2798,0.1378,0.396
22.053000,-0.2416,-0.2229,0.1919,0.381
22.063000,-0.2459,-0.2834,0.2343,0.442
22.067000,-0.2517,-0.2283,0.2616,0.429
22.071000,-0.2772,-0.2496,0.3022,0.480
22.072000,-0.2840,-0.2459,0.2659,0.460
22.078000,-0.2927,-0.2132,0.2052,0.416
22.082000,-0.2614,-0.2395,0.2266,0.421
22.088000,-0.2840,-0.2871,0.2968,0.501
22.096000,-0.3389,-0.2480,0.2266,0.477
22.100000,-0.4001,-0.2385,0.1870,0.502
22.110000,-0.4706,-0.2366,0.2156,0.569
22.111000,-0.4467,-0.2105,0.2389,0.549
22.113000,-0.2321,-0.2207,0.2734,0.421
22.118000,0.0627,-0.2285,0.3671,0.437
22.127000,0.2245,-0.2696,0.4499,0.571
22.129000,0.2332,-0.2619,0.5527,0.655
22.133000,0.1403,-0.2575,0.6388,0.703
22.138000,0.0618,-0.2873,0.6457,0.709
22.142000,-0.0146,-0.2332,0.6051,0.649
22.147000,-0.0964,-0.1959,0.5361,0.579
22.157000,-0.1531,-0.1362,0.5063,0.546
22.159000,-0.2701,-0.1744,0.5385,0.627
22.162000,-0.2507,-0.2759,0.5362,0.653
22.167000,-0.1704,-0.3077,0.3932,0.528
22.172000,-0.1649,-0.2921,0.3772,0.505
22.177000,-0.1981,-0.3229,0.2683,0.464
22.189000,-0.2303,-0.3498,0.1692,0.452
22.191000,-0.2981,-0.3719,0.1577,0.502
22.193000,-0.3219,-0.3746,0.0287,0.495
22.198000,-0.3407,-0.3797,0.0377,0.512
22.211000,-0.3747,-0.4255,0.0606,0.570
22.212000,-0.3794,-0.4176,0.0756,0.569
22.219000,-0.3735,-0.4876,0.0747,0.619
22.232000,-0.3689,-0.4443,0.0805,0.583
22.234000,-0.3438,-0.4102,0.1311,0.551
22.234000,-0.2429,-0.3482,0.1808,0.461
22.235000,-0.1958,-0.3291,0.2058,0.435
22.239000,-0.0167,-0.3153,0.3100,0.442
22.243000,-0.0013,-0.3122,0.3117,0.441
22.252000,0.0553,-0.3217,0.3325,0.466
22.254000,0.0974,-0.3303,0.3860,0.517
22.258000,0.0907,-0.3324,0.3665,0.503
22.263000,0.0082,-0.3860,0.3721,0.536
22.268000,-0.0371,-0.3319,0.3072,0.454
22.273000,-0.0567,-0.3760,0.3072,0.489
22.283000,-0.0799,-0.3675,0.2480,0.451
22.285000,-0.0696,-0.3244,0.2436,0.412
22.289000,-0.0191,-0.3440,0.2038,0.400
22.294000,-0.0239,-0.4213,0.2178,0.475
22.299000,-0.0100,-0.3775,0.1625,0.411
22.305000,-0.0392,-0.3477,0.1650,0.387
22.314000,-0.0224,-0.2626,0.1427,0.300
22.316000,0.0520,-0.2182,0.2029,0.302
22.318000,-0.0143,-0.2072,0.1979,0.287
22.324000,-0.0297,-0.2468,0.2225,0.334
22.329000,0.0050,-0.2713,0.2480,0.368
22.335000,-0.0485,-0.3171,0.2382,0.400
22.349000,-0.1344,-0.2650,0.1337,0.326
22.351000,-0.1889,-0.3187,0.0583,0.375
22.352000,-0.2574,-0.3731,-0.0618,0.457
22.354000,-0.2987,-0.3715,-0.0530,0.480
22.369000,-0.2843,-0.3616,-0.1127,0.474
22.370000,-0.2353,-0.3251,-0.0675,0.407
22.371000,-0.2139,-0.3192,0.0373,0.386
22.380000,-0.1780,-0.3174,0.1393,0.390
22.381000,-0.1956,-0.2513,0.2299,0.393
22.383000,-0.1420,-0.2661,0.4335,0.528
22.389000,-0.0415,-0.2276,0.4487,0.505
22.394000,-0.0185,-0.1714,0.5587,0.585
22.399000,0.0019,-0.1132,0.6233,0.634
22.403000,-0.0453,-0.1201,0.6596,0.672
22.409000,-0.0722,-0.2034,0.6207,0.657
22.414000,-0.1201,-0.1675,0.5224,0.562
22.419000,-0.2134,-0.2130,0.4410,0.534
22.424000,-0.3713,-0.2773,0.2957,0.550
22.429000,-0.4050,-0.2393,0.1339,0.489
22.434000,-0.4928,-0.2004,0.1110,0.543
22.440000,-0.4730,-0.2114,0.1580,0.542
22.445000,-0.4470,-0.1884,0.0697,0.490
22.449000,-0.3974,-0.2611,0.2406,0.533
22.454000,-0.3276,-0.2141,0.3143,0.502
22.460000,-0.2166,-0.2846,0.3439,0.496
22.465000,-0.1010,-0.3407,0.3880,0.526
22.469000,-0.0796,-0.2836,0.3579,0.464
22.480000,-0.0281,-0.2376,0.2983,0.382
22.481000,-0.0103,-0.2276,0.2998,0.377
22.484000,-0.0379,-0.3262,0.3409,0.473
22.490000,-0.0377,-0.3702,0.3268,0.495
22.508000,-0.0405,-0.2846,0.3162,0.427
22.509000,-0.1549,-0.2014,0.2664,0.368
22.510000,-0.2394,-0.2113,0.3416,0.468
22.510000,-0.2306,-0.2078,0.3456,0.465
22.514000,-0.2640,-0.2366,0.2886,0.457
22.519000,-0.2508,-0.1995,0.2553,0.410
22.524000,-0.2800,-0.1812,0.2175,0.398
22.525000,-0.3138,-0.1628,0.2796,0.451
22.529000,-0.2330,-0.2303,0.3131,0.453
22.534000,-0.2182,-0.2691,0.2847,0.448
22.540000,-0.2032,-0.2797,0.3225,0.473
22.544000,-0.2260,-0.3044,0.3418,0.510
22.549000,-0.3243,-0.3574,0.2949,0.566
22.554000,-0.4371,-0.2651,0.2519,0.570
22.559000,-0.4610,-0.2641,0.2136,0.573
22.564000,-0.4412,-0.2038,0.2034,0.527
22.569000,-0.3925,-0.2400,0.2635,0.530
22.575000,-0.2461,-0.2686,0.2282,0.430
22.580000,-0.1248,-0.2464,0.2592,0.379
22.584000,0.0500,-0.3141,0.3017,0.438
22.602000,0.0163,-0.3078,0.3630,0.476
22.608000,-0.0228,-0.2750,0.3521,0.447
22.610000,-0.0844,-0.2595,0.3242,0.424
22.611000,-0.2427,-0.2629,0.4132,0.547
22.614000,-0.3700,-0.3034,0.3644,0.601
22.615000,-0.4009,-0.2877,0.3790,0.622
22.620000,-0.5059,-0.3623,0.2862,0.685
22.625000,-0.4641,-0.3409,0.3332,0.665
22.629000,-0.3227,-0.2764,0.2438,0.490
22.634000,-0.2054,-0.2935,0.2719,0.450
22.639000,-0.0905,-0.2639,0.2395,0.368
22.644000,0.0249,-0.2737,0.2407,0.365
22.649000,0.0437,-0.2872,0.3155,0.429
22.654000,0.0622,-0.3797,0.3443,0.516
22.659000,-0.0233,-0.3363,0.3160,0.462
22.664000,-0.1584,-0.3224,0.3432,0.497
22.669000,-0.2502,-0.3690,0.2774,0.525
22.674000,-0.2945,-0.3144,0.2398,0.493
22.680000,-0.2312,-0.3289,0.1379,0.425
22.685000,-0.2963,-0.2718,0.0837,0.411
22.689000,-0.2468,-0.3654,0.1123,0.455
22.694000,-0.1844,-0.3227,0.0702,0.378
22.700000,-0.0884,-0.3517,0.0975,0.376
22.705000,-0.0502,-0.3388,0.1146,0.361
22.710000,-0.0538,-0.3723,0.2205,0.436
22.716000,-0.0457,-0.3222,0.2442,0.407
22.720000,-0.1179,-0.3164,0.3653,0.497
22.726000,-0.2158,-0.2535,0.3923,0.515
22.730000,-0.2912,-0.2258,0.4305,0.567
22.735000,-0.2529,-0.1973,0.4693,0.568
22.740000,-0.2251,-0.1759,0.5197,0.593
22.752000,-0.0850,-0.1763,0.5235,0.559
22.754000,0.0071,-0.1885,0.4824,0.518
22.755000,0.0664,-0.1586,0.5515,0.578
22.774000,0.1302,-0.1930,0.5621,0.608
22.775000,0.1477,-0.1972,0.4855,0.544
22.776000,0.0884,-0.1893,0.4943,0.537
22.777000,0.0359,-0.2406,0.4201,0.485
22.780000,-0.0203,-0.2608,0.4352,0.508
22.785000,-0.0702,-0.2918,0.3518,0.462
22.789000,-0.1107,-0.3623,0.2773,0.470
22.795000,-0.1492,-0.4129,0.1444,0.462
22.800000,-0.1179,-0.4220,0.0198,0.439
22.805000,-0.1244,-0.3999,-0.0107,0.419
22.810000,-0.1518,-0.3635,-0.0241,0.395
22.816000,-0.2310,-0.3053,0.0840,0.392
22.820000,-0.2352,-0.2302,0.1462,0.360
22.826000,-0.2364,-0.2545,0.2612,0.435
22.830000,-0.1897,-0.3164,0.4401,0.574
22.835000,-0.1891,-0.3517,0.5031,0.642
22.840000,-0.1820,-0.2748,0.5542,0.645
22.846000,-0.1088,-0.2329,0.5593,0.616
22.850000,-0.1111,-0.2094,0.4792,0.535
22.855000,-0.1099,-0.1748,0.4529,0.498
22.867000,-0.0997,-0.2435,0.4739,0.542
22.868000,-0.0453,-0.2789,0.4843,0.561
22.870000,-0.0249,-0.3455,0.5001,0.608
22.886000,0.0132,-0.3593,0.4466,0.573
22.887000,0.0287,-0.3915,0.3305,0.513
22.887000,0.0371,-0.3823,0.1302,0.406
22.890000,0.0214,-0.3336,0.0418,0.337
22.895000,0.0183,-0.3306,-0.0260,0.332
22.900000,0.0116,-0.3666,-0.0634,0.372
22.905000,0.0504,-0.4097,0.0079,0.413
22.910000,0.0262,-0.4312,0.1129,0.447
22.915000,0.0359,-0.4278,0.1935,0.471
22.920000,0.0065,-0.4358,0.2860,0.521
22.925000,-0.0462,-0.3741,0.2237,0.438
22.930000,-0.0539,-0.3489,0.2063,0.409
22.936000,-0.1400,-0.3899,0.2096,0.464
22.940000,-0.1887,-0.3786,0.2355,0.484
22.946000,-0.2310,-0.3532,0.2736,0.503
22.951000,-0.2357,-0.2762,0.3016,0.472
22.956000,-0.2679,-0.2357,0.3859,0.526
22.961000,-0.2561,-0.2643,0.4655,0.593
22.966000,-0.2204,-0.2817,0.4757,0.595
22.971000,-0.1960,-0.2667,0.4515,0.560
22.980000,-0.1860,-0.2206,0.4393,0.526
22.982000,-0.1906,-0.2366,0.4084,0.509
22.986000,-0.1966,-0.2175,0.3754,0.476
22.991000,-0.2722,-0.2121,0.3792,0.513
23.000000,-0.2660,-0.2736,0.3887,0.545
23.001000,-0.2616,-0.3088,0.3552,0.538
23.006000,-0.1927,-0.3524,0.3028,0.503
23.017000,-0.1282,-0.3897,0.1997,0.456
23.019000,-0.0671,-0.3714,0.1246,0.397
23.020000,-0.0384,-0.3992,0.0267,0.402
23.026000,-0.0514,-0.3844,-0.0630,0.393
23.030000,-0.0963,-0.4023,-0.0570,0.418
23.036000,-0.1468,-0.4041,-0.0402,0.432
23.040000,-0.2191,-0.4058,-0.0033,0.461
23.045000,-0.2840,-0.3750,0.0875,0.478
23.050000,-0.3523,-0.3472,0.0726,0.500
23.055000,-0.3421,-0.2218,0.1046,0.421
23.061000,-0.3116,-0.1890,0.1748,0.404
23.066000,-0.2629,-0.1719,0.2153,0.381
23.070000,-0.1686,-0.2187,0.3022,0.409
23.076000,-0.1008,-0.2791,0.3505,0.459
23.081000,-0.0903,-0.3042,0.3288,0.457
23.086000,-0.1490,-0.3332,0.3518,0.507
23.091000,-0.2417,-0.2938,0.3239,0.500
23.103000,-0.3273,-0.1848,0.3014,0.482
23.105000,-0.3788,-0.1695,0.3348,0.533
23.106000,-0.3861,-0.2322,0.3293,0.558
23.127000,-0.3452,-0.2448,0.3279,0.535
23.128000,-0.3087,-0.2600,0.3489,0.534
23.129000,-0.2373,-0.2829,0.3512,0.510
23.130000,-0.1512,-0.2669,0.3445,0.461
23.131000,-0.0950,-0.2771,0.3148,0.430
23.136000,-0.0518,-0.2452,0.2781,0.374
23.140000,-0.0022,-0.1912,0.3014,0.357
23.146000,-0.0170,-0.1505,0.3417,0.374
23.151000,-0.1067,-0.1127,0.4196,0.447
23.155000,-0.2180,-0.0783,0.4960,0.547
23.161000,-0.2960,-0.0350,0.6244,0.692
23.166000,-0.2566,-0.0706,0.6822,0.732
23.171000,-0.2262,-0.1334,0.6352,0.687
23.175000,-0.1758,-0.1885,0.5164,0.577
23.181000,-0.0951,-0.2817,0.3276,0.442
23.186000,-0.0879,-0.3513,0.1838,0.406
23.191000,-0.1287,-0.3541,0.0504,0.380
23.196000,-0.1807,-0.3402,-0.0812,0.394
23.201000,-0.2127,-0.3165,-0.1331,0.404
23.206000,-0.2094,-0.2941,-0.0574,0.366
23.211000,-0.2554,-0.3089,0.0332,0.402
23.216000,-0.2791,-0.3314,0.0589,0.437
23.221000,-0.2596,-0.2980,0.1274,0.415
23.226000,-0.2533,-0.2672,0.1488,0.397
23.236000,-0.2061,-0.2707,0.1671,0.379
23.237000,-0.1737,-0.2719,0.1634,0.362
23.241000,-0.1593,-0.3066,0.1543,0.378
23.253000,-0.1754,-0.3269,0.2115,0.427
23.254000,-0.2104,-0.3017,0.1620,0.402
23.256000,-0.2676,-0.2527,0.1574,0.400
23.261000,-0.3432,-0.1653,0.2486,0.455
23.266000,-0.3451,-0.1046,0.3035,0.471
23.271000,-0.3174,-0.0952,0.4109,0.528
23.276000,-0.2771,-0.1228,0.5209,0.603
23.281000,-0.1877,-0.1566,0.5661,0.617
23.286000,-0.0891,-0.1605,0.5935,0.621
23.291000,-0.0738,-0.1520,0.5671,0.592
23.297000,-0.1360,-0.1480,0.4940,0.533
23.301000,-0.1865,-0.1458,0.4279,0.489
23.307000,-0.2134,-0.1280,0.3653,0.442
23.312000,-0.2361,-0.1197,0.3337,0.426
23.317000,-0.2206,-0.1461,0.3413,0.432
23.322000,-0.2024,-0.2021,0.3431,0.447
23.327000,-0.2476,-0.1966,0.3151,0.446
23.337000,-0.2922,-0.1349,0.2837,0.429
23.339000,-0.2584,-0.0635,0.2998,0.401
23.347000,-0.1870,-0.0523,0.2941,0.352
23.348000,-0.1197,-0.0709,0.3269,0.355
23.355000,-0.0580,-0.1221,0.3725,0.396
23.357000,-0.0625,-0.2024,0.4073,0.459
23.362000,-0.0714,-0.2110,0.4068,0.464
23.366000,-0.0836,-0.2308,0.3716,0.445
23.372000,-0.1215,-0.2529,0.2943,0.407
23.377000,-0.1329,-0.2836,0.2668,0.411
23.382000,-0.1743,-0.3243,0.1760,0.408
23.387000,-0.2151,-0.3464,0.0845,0.416
23.391000,-0.2349,-0.3461,0.0414,0.420
23.397000,-0.2454,-0.3390,0.0357,0.420
23.402000,-0.2674,-0.2829,0.0550,0.393
23.407000,-0.2970,-0.2483,0.1414,0.412
23.412000,-0.3034,-0.2413,0.2492,0.461
23.417000,-0.2934,-0.2074,0.3687,0.515
23.423000,-0.2495,-0.2247,0.4721,0.579
23.428000,-0.1995,-0.2146,0.5049,0.584
23.433000,-0.1284,-0.2094,0.5253,0.580
23.438000,-0.0670,-0.1903,0.5063,0.545
23.444000,0.0143,-0.2045,0.4543,0.498
23.449000,0.0518,-0.1799,0.4207,0.460
23.453000,-0.0412,-0.1632,0.3785,0.414
23.458000,-0.1678,-0.1345,0.4045,0.458
23.462000,-0.2616,-0.1116,0.4127,0.501
23.468000,-0.2797,-0.1528,0.3750,0.492
23.473000,-0.2609,-0.1872,0.3544,0.478
23.493000,-0.2475,-0.2307,0.3161,0.463
23.495000,-0.2109,-0.2894,0.2463,0.435
23.496000,-0.1913,-0.3129,0.1654,0.402
23.497000,-0.1726,-0.3581,0.1280,0.418
23.498000,-0.2017,-0.2950,0.1563,0.390
23.514000,-0.2287,-0.2886,0.1326,0.391
23.516000,-0.2415,-0.2985,0.1718,0.421
23.516000,-0.2268,-0.2853,0.1882,0.410
23.517000,-0.2156,-0.3351,0.2319,0.461
23.522000,-0.2182,-0.3178,0.2381,0.453
23.527000,-0.1759,-0.2652,0.2265,0.391
23.532000,-0.1255,-0.2138,0.2461,0.349
23.538000,-0.0966,-0.1692,0.2392,0.309
23.542000,-0.0435,-0.1927,0.2727,0.337
23.548000,0.0338,-0.2291,0.2854,0.368
23.552000,0.0973,-0.2778,0.2637,0.395
23.557000,0.1044,-0.3239,0.2842,0.443
23.563000,0.0098,-0.3119,0.2922,0.427
23.568000,-0.0958,-0.2607,0.2641,0.383
23.573000,-0.2116,-0.2261,0.2395,0.391
23.579000,-0.3040,-0.2072,0.2038,0.421
23.582000,-0.3219,-0.2115,0.2084,0.438
23.588000,-0.3018,-0.2235,0.2089,0.430
23.593000,-0.2599,-0.2658,0.2178,0.431
23.600000,-0.1997,-0.2825,0.2005,0.400
23.603000,-0.1357,-0.2572,0.2553,0.387
23.608000,-0.1431,-0.2735,0.2625,0.405
23.614000,-0.1892,-0.2262,0.2663,0.397
23.618000,-0.1943,-0.2013,0.2354,0.366
23.627000,-0.2210,-0.2063,0.2312,0.381
23.631000,-0.2288,-0.2371,0.2972,0.444
23.646000,-0.1649,-0.2949,0.2473,0.419
23.648000,-0.1817,-0.3121,0.2281,0.427
23.649000,-0.1785,-0.2827,0.1820,0.381
23.649000,-0.1836,-0.2185,0.1561,0.325
23.668000,-0.1730,-0.2661,0.1496,0.351
23.670000,-0.2258,-0.2646,0.2333,0.419
23.671000,-0.2210,-0.2786,0.2786,0.452
23.671000,-0.2170,-0.2945,0.2826,0.462
23.673000,-0.2184,-0.2563,0.3017,0.452
23.677000,-0.1845,-0.2233,0.3047,0.420
23.683000,-0.2181,-0.2812,0.2576,0.439
23.688000,-0.2342,-0.3041,0.2526,0.460
23.693000,-0.2481,-0.2793,0.1749,0.413
23.697000,-0.2091,-0.3061,0.1417,0.397
23.703000,-0.1421,-0.2406,0.1425,0.314
23.709000,-0.1401,-0.2627,0.1043,0.315
23.714000,-0.0877,-0.2467,0.0778,0.273
23.719000,-0.1635,-0.1949,0.1278,0.285
23.724000,-0.2225,-0.1839,0.2668,0.393
23.729000,-0.2285,-0.1213,0.3313,0.420
23.743000,-0.1890,-0.1516,0.3661,0.439
23.745000,-0.1548,-0.1623,0.4307,0.486
23.746000,-0.1002,-0.2533,0.4736,0.546
23.749000,-0.1323,-0.3048,0.4533,0.562
23.768000,-0.1396,-0.2951,0.3977,0.515
23.769000,-0.0907,-0.4350,0.4485,0.631
23.770000,-0.1537,-0.4751,0.2833,0.574
23.771000,-0.2550,-0.2782,0.2262,0.440
23.773000,-0.3625,-0.2159,0.0803,0.430
23.778000,-0.2916,-0.1690,0.1372,0.364
23.783000,-0.1894,-0.2588,0.2244,0.391
23.788000,-0.1000,-0.3427,0.3216,0.481
23.793000,-0.0284,-0.3684,0.4210,0.560
23.798000,-0.0846,-0.2823,0.4432,0.532
23.803000,-0.0878,-0.2656,0.4436,0.524
23.808000,-0.0519,-0.2239,0.3609,0.428
23.813000,-0.1122,-0.1932,0.2065,0.304
23.819000,-0.1729,-0.2110,0.1900,0.332
23.824000,-0.2956,-0.1769,0.1289,0.368
23.828000,-0.2894,-0.2192,0.1960,0.413
23.835000,-0.3181,-0.2529,0.1881,0.448
23.839000,-0.3087,-0.2832,0.2780,0.503
23.844000,-0.3017,-0.2341,0.2669,0.466
23.849000,-0.2256,-0.2249,0.2912,0.432
23.854000,-0.1628,-0.2193,0.3190,0.420
23.859000,-0.1409,-0.2034,0.3359,0.417
23.865000,-0.0347,-0.1732,0.3277,0.372
23.876000,0.0203,-0.1911,0.3379,0.389
23.877000,0.0321,-0.1933,0.3558,0.406
23.879000,-0.0670,-0.2203,0.3546,0.423
23.893000,-0.1525,-0.2211,0.3354,0.430
23.894000,-0.2342,-0.1662,0.3121,0.424
23.895000,-0.3205,-0.2190,0.2210,0.447
23.899000,-0.3121,-0.1855,0.2086,0.419
23.904000,-0.2159,-0.2341,0.2257,0.390
23.909000,-0.0825,-0.2985,0.1032,0.326
23.914000,-0.0340,-0.3143,0.0192,0.317
23.918000,-0.0563,-0.2691,-0.0148,0.275
23.924000,-0.0135,-0.2026,0.0646,0.213
23.929000,-0.0852,-0.1963,0.0945,0.234
23.934000,-0.1301,-0.2093,0.1706,0.300
23.939000,-0.2102,-0.2602,0.2440,0.414
23.944000,-0.2158,-0.3359,0.3989,0.564
23.949000,-0.2396,-0.2489,0.4215,0.545
23.954000,-0.2494,-0.2369,0.3708,0.506
23.959000,-0.2546,-0.1779,0.4887,0.579
23.964000,-0.2832,-0.1484,0.4319,0.537
23.965000,-0.2312,-0.1669,0.4939,0.570
23.970000,-0.2122,-0.1903,0.5464,0.616
23.974000,-0.1837,-0.1851,0.5084,0.571
23.983000,-0.2122,-0.1847,0.4843,0.560
23.987000,-0.1929,-0.2274,0.4889,0.573
23.989000,-0.2820,-0.2048,0.3564,0.498
23.994000,-0.3200,-0.2383,0.3549,0.534
23.999000,-0.3668,-0.2769,0.2561,0.526
24.005000,-0.2730,-0.3105,0.1652,0.445
24.009000,-0.1950,-0.3204,0.0838,0.384
24.015000,-0.2062,-0.2366,0.1003,0.330
24.025000,-0.2106,-0.2658,0.0683,0.346
24.026000,-0.1921,-0.3077,0.2057,0.417
24.029000,-0.2054,-0.2991,0.2062,0.417
24.034000,-0.2615,-0.3476,0.2701,0.512
24.045000,-0.2054,-0.3579,0.2958,0.508
24.046000,-0.1671,-0.3388,0.2832,0.472
24.049000,-0.1118,-0.2686,0.2189,0.364
24.054000,-0.0462,-0.2812,0.2741,0.395
24.059000,-0.0070,-0.2627,0.2775,0.382
24.064000,0.0172,-0.2418,0.2729,0.365
24.069000,0.0320,-0.2748,0.3262,0.428
24.074000,0.0418,-0.2538,0.4101,0.484
24.079000,-0.0862,-0.3045,0.4294,0.533
24.084000,-0.1537,-0.2599,0.3862,0.490
24.089000,-0.1979,-0.2253,0.4178,0.514
24.094000,-0.2187,-0.2936,0.3507,0.507
24.100000,-0.2595,-0.2701,0.2743,0.464
24.104000,-0.2716,-0.2808,0.2154,0.446
24.110000,-0.2673,-0.2870,0.2363,0.458
24.114000,-0.1926,-0.3225,0.1308,0.398
24.121000,-0.2095,-0.3566,0.1192,0.430
24.125000,-0.2202,-0.3341,0.1449,0.426
24.129000,-0.2419,-0.3223,0.1008,0.415
24.135000,-0.2396,-0.2779,0.1206,0.386
24.140000,-0.2343,-0.2418,0.1407,0.365
24.145000,-0.2039,-0.2581,0.1301,0.354
24.150000,-0.1575,-0.2846,0.2378,0.403
24.161000,-0.1475,-0.3123,0.2654,0.436
24.163000,-0.0884,-0.2645,0.2921,0.404
24.165000,-0.0176,-0.2848,0.3457,0.448
24.180000,0.0911,-0.2837,0.3739,0.478
24.181000,0.1310,-0.2572,0.3688,0.468
24.183000,0.0851,-0.2031,0.4127,0.468
24.184000,0.0480,-0.3012,0.4529,0.546
24.190000,-0.0145,-0.3559,0.4543,0.577
24.194000,-0.1510,-0.3500,0.3560,0.522
24.199000,-0.2061,-0.2753,0.2739,0.440
24.205000,-0.2931,-0.1979,0.2258,0.420
24.209000,-0.3202,-0.1781,0.1587,0.399
24.214000,-0.3104,-0.1764,0.2193,0.419
24.219000,-0.2400,-0.1881,0.1496,0.340
24.224000,-0.1386,-0.2380,0.2520,0.373
24.229000,-0.1161,-0.2714,0.2843,0.410
24.234000,-0.0908,-0.3155,0.2899,0.438
24.240000,-0.0969,-0.3397,0.2790,0.450
24.244000,-0.0950,-0.3235,0.2372,0.412
24.249000,-0.1015,-0.3230,0.1895,0.388
24.255000,-0.1613,-0.3004,0.1727,0.382
24.260000,-0.2178,-0.3288,0.1631,0.427
24.264000,-0.2439,-0.2513,0.1881,0.397
24.272000,-0.2024,-0.2559,0.2253,0.397
24.275000,-0.1650,-0.2347,0.3092,0.422
24.280000,-0.1171,-0.2720,0.4045,0.501
24.285000,-0.0914,-0.2979,0.3452,0.465
24.291000,-0.0988,-0.2186,0.3990,0.466
24.296000,-0.0719,-0.2065,0.4159,0.470
24.300000,-0.0742,-0.1721,0.3477,0.395
24.311000,-0.0916,-0.2280,0.3507,0.428
24.312000,-0.0879,-0.2659,0.3498,0.448
24.315000,-0.1109,-0.2715,0.3182,0.433
24.320000,-0.1441,-0.2826,0.2544,0.407
24.328000,-0.1994,-0.2495,0.2411,0.400
24.330000,-0.1927,-0.2635,0.2495,0.411
24.335000,-0.1030,-0.2428,0.2446,0.360
24.340000,-0.0691,-0.2979,0.2531,0.397
24.345000,-0.0422,-0.3515,0.2745,0.448
24.350000,-0.0701,-0.3801,0.2842,0.480
24.356000,-0.0901,-0.3613,0.2642,0.457
24.360000,-0.1248,-0.3171,0.2708,0.435
24.365000,-0.1155,-0.2481,0.2583,0.376
24.371000,-0.1814,-0.2482,0.3078,0.435
24.375000,-0.2329,-0.2939,0.2659,0.460
24.381000,-0.2596,-0.3358,0.2943,0.516
24.386000,-0.2491,-0.3702,0.2727,0.523
24.399000,-0.2147,-0.3689,0.2085,0.475
24.407000,-0.2379,-0.3950,0.1417,0.482
24.408000,-0.2446,-0.3349,0.0714,0.421
24.408000,-0.2211,-0.2808,-0.0004,0.357
24.418000,-0.2053,-0.2323,0.0492,0.314
24.422000,-0.2017,-0.1948,0.1829,0.335
24.423000,-0.1677,-0.1811,0.3040,0.392
24.427000,-0.1096,-0.1912,0.3805,0.440
24.430000,-0.0341,-0.1893,0.4623,0.501
24.435000,0.0308,-0.2584,0.4576,0.526
24.440000,0.0456,-0.2554,0.3706,0.452
24.445000,0.0343,-0.3167,0.3307,0.459
24.450000,-0.0093,-0.3440,0.2758,0.441
24.456000,-0.0504,-0.3618,0.1833,0.409
24.461000,-0.1091,-0.3625,0.1535,0.408
24.465000,-0.1834,-0.3124,0.1742,0.402
24.471000,-0.2183,-0.2952,0.1964,0.416
24.475000,-0.1915,-0.3129,0.2502,0.444
24.484000,-0.1218,-0.2256,0.3435,0.429
24.485000,-0.0500,-0.1872,0.3736,0.421
